"ACQDATE","ACQYEAR","ASSISTED_PAYOUT_FLAG","BANK_INSURED","CERT","CHANGECODE","CHANGECODE_DESC","CHANGECODE_DESC_LONG","CHARTAGENT","CHARTER_COM_TO_OTHER_FLAG","CHARTER_COM_TO_OTS_FLAG","CHARTER_OTHER_TO_COM_FLAG","CHARTER_OTS_TO_COM_FLAG","CLASS","CLASS_CHANGE_FLAG","CLASS_TYPE","CLASS_TYPE_DESC","CLCODE","CNTYNAME","CNTYNUM","EFFDATE","EFFYEAR","ENDDATE","ENDYEAR","ESTDATE","ESTYEAR","FAILED_COM_TO_COM_FLAG","FAILED_OTHER_TO_COM_FLAG","FAILED_OTS_TO_COM_FLAG","FAILED_OTS_TO_OTS_FLAG","FAILED_RTC_FLAG","FDICREGION","FDICREGION_DESC","FI_EFFDATE","FI_UNINUM","FRM_CERT","FRM_CHARTAGENT","FRM_CLASS","FRM_CLASS_TYPE","FRM_CLASS_TYPE_DESC","FRM_CLCODE","FRM_CNTYNAME","FRM_CNTYNUM","FRM_INSAGENT1","FRM_INSTNAME","FRM_ORGTYPE","FRM_ORGTYPE_NUM","FRM_PADDR","FRM_PADDR2","FRM_PCITY","FRM_PSTALP","FRM_PSTNUM","FRM_PZIP5","FRM_PZIPREST","FRM_REGAGENT","FRM_TRUST","ID","INSAGENT1","INSAGENT1_CHANGE_FLAG","INSAGENT2","INSTNAME","INSURED_COM_FLAG","INSURED_OTS_FLAG","LATITUDE","LONGITUDE","MADDR","MADDR2","MCITY","MSTALP","MSTATE","MZIP5","MZIPREST","NEW_CHARTER_DENOVO_FLAG","NEW_CHARTER_FLAG","OFF_CNTYNUM","OFF_NUM","ORGTYPE","ORGTYPE_NUM","ORG_ROLE_CDE","ORG_STAT_FLG","PADDR","PADDR2","PCITY","PROCDATE","PROCYEAR","PSTALP","PZIP5","PZIPREST","REGAGENT","REGAGENT_CHANGE_FLAG","RELOCATE_FLAG","REPORT_TYPE","SERVTYPE","SERVTYPE_DESC","STATE","STNUM","TRANSNUM","TRUST","UNASSIST_COM_TO_COM_FLAG","UNASSIST_COM_TO_OTS_FLAG","UNASSIST_OTHER_TO_COM_FLAG","UNASSIST_OTS_TO_COM_FLAG","UNASSIST_OTS_TO_OTS_FLAG","UNINUM","VOLUNTARY_LIQUIDATION_FLAG","WITHDRAW_INSURANCE_COM_FLAG","ACQ_BRANCHES","ACQ_BRANCHES_HREF"
"2011-09-30T00:00:00","2011","0","Y","27942","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","SI","0","S","Savings","42","MONTGOMERY","91","2007-06-27T00:00:00","2007","2006-03-31T00:00:00","2006","1867-01-01T00:00:00","1867","0","0","0","0","0","2","NEW YORK","","0","27942","STATE","SI","S","Savings","42","MONTGOMERY","91","DIF","Abington Savings Bank","MUTUAL SAVINGS BANK","110","180 OLD YORK ROAD","","JENKINTOWN","PA","42","19046","0000","FDIC","","200713106_820_40776__","DIF","0","","Abington Savings Bank","0","0","40.089727","-75.126767","180 OLD YORK ROAD","","JENKINTOWN","PA","PENNSYLVANIA","19046","0000","0","0","0","0","MUTUAL SAVINGS BANK","110","FI","N","180 OLD YORK ROAD","","JENKINTOWN","2007-10-03T00:00:00","2007","PA","19046","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","PENNSYLVANIA","42","200713106","","0","0","0","0","0","40776","0","0","",""
"2011-09-30T00:00:00","2011","0","Y","27942","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","SI","0","S","Savings","42","MONTGOMERY","91","2007-06-27T00:00:00","2007","2006-03-31T00:00:00","2006","1867-01-01T00:00:00","1867","0","0","0","0","0","2","NEW YORK","","0","27942","STATE","SI","S","Savings","42","MONTGOMERY","91","DIF","Abington Savings Bank","MUTUAL SAVINGS BANK","110","180 OLD YORK ROAD","","JENKINTOWN","PA","42","19046","0000","FDIC","","200713107_820_40776__","DIF","0","","Abington Savings Bank","0","0","40.089727","-75.126767","180 OLD YORK ROAD","","JENKINTOWN","PA","PENNSYLVANIA","19046","0000","0","0","0","0","MUTUAL SAVINGS BANK","110","FI","N","180 OLD YORK ROAD","","JENKINTOWN","2007-10-03T00:00:00","2007","PA","19046","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","PENNSYLVANIA","42","200713107","","0","0","0","0","0","40776","0","0","",""
"2011-09-30T00:00:00","2011","0","Y","27942","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","SI","0","S","Savings","42","MONTGOMERY","91","2007-06-27T00:00:00","2007","2006-03-31T00:00:00","2006","1867-01-01T00:00:00","1867","0","0","0","0","0","2","NEW YORK","","0","27942","STATE","SI","S","Savings","42","MONTGOMERY","91","DIF","Abington Savings Bank","MUTUAL SAVINGS BANK","110","180 OLD YORK ROAD","","JENKINTOWN","PA","42","19046","0000","FDIC","","200713108_820_40776__","DIF","0","","Abington Savings Bank","0","0","40.089727","-75.126767","180 OLD YORK ROAD","","JENKINTOWN","PA","PENNSYLVANIA","19046","0000","0","0","0","0","MUTUAL SAVINGS BANK","110","FI","N","180 OLD YORK ROAD","","JENKINTOWN","2007-10-03T00:00:00","2007","PA","19046","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","PENNSYLVANIA","42","200713108","","0","0","0","0","0","40776","0","0","",""
"2016-01-06T00:00:00","2016","0","Y","26323","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","DUVAL","31","2007-10-05T00:00:00","2007","2006-03-31T00:00:00","2006","1985-08-12T00:00:00","1985","0","0","0","0","0","5","ATLANTA","","0","26323","OCC","N","C","Commercial","3","PINELLAS","103","DIF","Florida Capital Bank, National Association","COMMERCIAL BANK","10","710 EAST TARPON AVENUE","","TARPON SPRINGS","FL","12","34689","0000","OCC","","200713863_820_32826__","DIF","0","","Florida Capital Bank, National Association","0","0","30.240408","-81.549592","10151 DEERWOOD PARK BOULEVARD","","JACKSONVILLE","FL","FLORIDA","32256","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","10151 DEERWOOD PARK BOULEVARD, BLDG 300, SUITE 110","","JACKSONVILLE","2007-11-20T00:00:00","2007","FL","32256","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","FLORIDA","12","200713863","","0","0","0","0","0","32826","0","0","",""
"2007-11-02T00:00:00","2007","0","Y","32337","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","RICHMOND","245","2007-11-02T00:00:00","2007","2006-03-31T00:00:00","2006","1985-06-20T00:00:00","1985","0","0","0","0","0","5","ATLANTA","","0","32337","OCC","N","C","Commercial","3","RICHMOND","245","DIF","R-G Crown Bank, National Association","COMMERCIAL BANK","10","3007 PINE NEEDLE ROAD","","AUGUSTA","GA","13","30909","0000","OCC","","200713918_820_45171__","DIF","0","","R-G Crown Bank, National Association","0","0","0","0","105 LIVE OAKS GARDENS","","CASSELBERRY","FL","FLORIDA","32707","0000","0","0","0","0","COMMERCIAL BANK","10","FI","Y","3007 PINE NEEDLE ROAD","","AUGUSTA","2007-11-23T00:00:00","2007","GA","30909","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","GEORGIA","13","200713918","","0","0","0","0","0","45171","0","0","",""
"2010-01-19T00:00:00","2010","0","Y","22221","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","SUSSEX","37","2007-04-03T00:00:00","2007","2006-11-28T00:00:00","2006","1976-02-09T00:00:00","1976","0","0","0","0","0","2","NEW YORK","","0","22221","STATE","NM","C","Commercial","21","SUSSEX","37","DIF","Sussex Bank","COMMERCIAL BANK","10","399 ROUTE 23","","FRANKLIN","NJ","34","07416","0000","FDIC","Full","200714224_820_15439__","DIF","0","","Sussex Bank","0","0","41.120487","-74.579974","95 STATE ROUTE 17, SUITE 204","","PARAMUS","NJ","NEW JERSEY","07652","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","399 ROUTE 23","","FRANKLIN","2007-12-04T00:00:00","2007","NJ","07416","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","NEW JERSEY","34","200714224","Full","0","0","0","0","0","15439","0","0","",""
"2013-05-30T00:00:00","2013","0","Y","16409","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","N","0","C","Commercial","3","LAKE","65","2007-11-02T00:00:00","2007","2006-03-31T00:00:00","2006","1940-05-22T00:00:00","1940","0","0","0","0","0","13","DALLAS","","0","16409","OCC","N","C","Commercial","3","LAKE","65","DIF","Peoples National Bank Leadville","COMMERCIAL BANK","10","400 HARRISON AVENUE","","LEADVILLE","CO","8","80461","0000","OCC","","200714598_820_10585__","DIF","0","","Peoples National Bank Leadville","0","0","39.247349","-106.291331","5175 NORTH ACADEMY BOULEVARD","","COLORADO SPRINGS","CO","COLORADO","80918","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","400 HARRISON AVENUE","","LEADVILLE","2007-12-13T00:00:00","2007","CO","80461","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","COLORADO","8","200714598","","0","0","0","0","0","10585","0","0","",""
"2008-06-16T00:00:00","2008","0","Y","983","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","SM","0","C","Commercial","13","DALLAS","113","2007-11-01T00:00:00","2007","2006-03-31T00:00:00","2006","1849-03-05T00:00:00","1849","0","0","0","0","0","13","DALLAS","","0","983","STATE","SM","C","Commercial","13","WAYNE","163","DIF","Comerica Bank","COMMERCIAL BANK","10","ONE DETROIT CENTER","","DETROIT","MI","26","48226","2140","FED","Full","200714643_820_647__","DIF","0","","Comerica Bank","0","0","32.781244","-96.796414","1717 MAIN STREET","","DALLAS","TX","TEXAS","75201","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","1717 MAIN STREET","","DALLAS","2007-12-17T00:00:00","2007","TX","75201","4612","FED","0","1","820","11","FULL SERVICE - BRICK AND MORTAR","TEXAS","48","200714643","Full","0","0","0","0","0","647","0","0","",""
"2007-10-09T00:00:00","2007","0","Y","29058","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","SI","0","S","Savings","41","KING","33","2007-10-09T00:00:00","2007","2006-03-31T00:00:00","2006","1923-01-01T00:00:00","1923","0","0","0","0","0","14","SAN FRANCISCO","","0","29058","STATE","SI","S","Savings","41","KING","33","DIF","First Savings Bank of Renton","STOCK SAVINGS BANK","115","201 WELLS AVENUE SOUTH","","RENTON","WA","53","98057","0000","FDIC","","200800623_820_41892__","DIF","0","","First Savings Bank of Renton","0","0","47.481231","-122.2055","PO BOX 360","","RENTON","WA","WASHINGTON","98057","0000","0","0","0","0","STOCK SAVINGS BANK","115","FI","N","201 WELLS AVENUE SOUTH","","RENTON","2008-01-18T00:00:00","2008","WA","98057","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","WASHINGTON","53","200800623","","0","0","0","0","0","41892","0","0","",""
"2012-06-14T00:00:00","2012","0","Y","35299","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","COBB","67","2008-01-31T00:00:00","2008","2006-03-31T00:00:00","2006","2000-04-17T00:00:00","2000","0","0","0","0","0","5","ATLANTA","","0","35299","STATE","NM","C","Commercial","21","COBB","67","DIF","Security Exchange Bank","COMMERCIAL BANK","10","833 SOUTH COBB DRIVE","","MARIETTA","GA","13","30060","0833","FDIC","","200801107_820_77689__","DIF","0","","Security Exchange Bank","0","0","33.932919","-84.548228","833 SOUTH COBB DRIVE, SOUTHEAST","","MARIETTA","GA","GEORGIA","30060","3116","0","0","0","0","COMMERCIAL BANK","10","FI","N","833 SOUTH COBB DRIVE","","MARIETTA","2008-02-07T00:00:00","2008","GA","30060","0833","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","GEORGIA","13","200801107","","0","0","0","0","0","77689","0","0","",""
"2008-01-25T00:00:00","2008","0","Y","58819","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","WARRICK","173","2008-01-25T00:00:00","2008","2008-01-25T00:00:00","2008","2008-01-25T00:00:00","2008","0","0","0","0","0","9","CHICAGO","","0","58819","STATE","NM","C","Commercial","21","WARRICK","173","DIF","Warrick Interim Bank Inc.","COMMERCIAL BANK","10","130 SOUTH THIRD STREET","","BOONVILLE","IN","18","47601","0000","FDIC","","200801172_820_469355__","DIF","0","","Warrick Interim Bank Inc.","0","0","0","0","130 SOUTH THIRD STREET","","BOONVILLE","IN","INDIANA","47601","1543","0","0","0","0","COMMERCIAL BANK","10","FI","Y","130 SOUTH THIRD STREET","","BOONVILLE","2008-02-14T00:00:00","2008","IN","47601","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","INDIANA","18","200801172","","0","0","0","0","0","469355","0","0","",""
"2010-12-03T00:00:00","2010","0","Y","33875","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","NEW CASTLE","3","2008-01-04T00:00:00","2008","2006-03-31T00:00:00","2006","1994-02-14T00:00:00","1994","0","0","0","0","0","2","NEW YORK","","0","33875","STATE","NM","C","Commercial","21","NEW CASTLE","3","DIF","Christiana Bank & Trust Company","COMMERCIAL BANK","10","3801 KENNETT PIKE, SUITE C-200","","GREENVILLE","DE","10","19807","0000","FDIC","Full","200801267_820_48183__","DIF","0","","Christiana Bank & Trust Company","0","0","39.776177","-75.595782","3801 KENNETT PIKE, SUITE C-200","","GREENVILLE","DE","DELAWARE","19807","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","3801 KENNETT PIKE, SUITE C-200","","GREENVILLE","2008-02-22T00:00:00","2008","DE","19807","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","DELAWARE","10","200801267","Full","0","0","0","0","0","48183","0","0","",""
"2013-03-31T00:00:00","2013","0","Y","10531","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","CALDWELL","21","2008-01-01T00:00:00","2008","2006-03-31T00:00:00","2006","1918-01-01T00:00:00","1918","0","0","0","0","0","13","DALLAS","","0","10531","STATE","NM","C","Commercial","21","CALDWELL","21","DIF","Citizens Progressive Bank","COMMERCIAL BANK","10","301 MAIN STREET","","COLUMBIA","LA","22","71418","0000","FDIC","","200801406_820_6744__","DIF","0","","Citizens Progressive Bank","0","0","32.105059","-92.075323","P.O. BOX 1689","","COLUMBIA","LA","LOUISIANA","71418","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","301 MAIN STREET","","COLUMBIA","2008-02-29T00:00:00","2008","LA","71418","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","LOUISIANA","22","200801406","","0","0","0","0","0","6744","0","0","",""
"2008-01-15T00:00:00","2008","0","N","34564","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OCC","0","0","0","0","NC","0","N/A","N/A","50","MIAMI-DADE","86","2008-01-15T00:00:00","2008","2003-04-10T00:00:00","2003","1997-05-15T00:00:00","1997","0","0","0","0","0","5","ATLANTA","","0","34564","OCC","NC","N/A","N/A","50","MIAMI-DADE","86","NONE","Mellon  Florida Interim National Bank","TRUST COMPANY","310","1111 BRICKELL AVENUE","","MIAMI","FL","12","33131","0000","OCC","None","200801418_820_59072__","NONE","0","","Mellon  Florida Interim National Bank","0","0","25.762987","-80.191334","ONE MELLON BANK CENTER","","PITTSBURGH","PA","PENNSYLVANIA","15258","0000","0","0","0","0","TRUST COMPANY","310","FI","Y","1111 BRICKELL AVENUE","","MIAMI","2008-03-03T00:00:00","2008","FL","33131","0000","OCC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","FLORIDA","12","200801418","None","0","0","0","0","0","59072","0","0","",""
"2010-04-30T00:00:00","2010","0","Y","57832","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","BREVARD","9","2008-01-01T00:00:00","2008","2006-04-30T00:00:00","2006","2004-12-13T00:00:00","2004","0","0","0","0","0","5","ATLANTA","","0","57832","STATE","NM","C","Commercial","21","BREVARD","9","DIF","Prime Bank","COMMERCIAL BANK","10","5770 NORTH WICKHAM ROAD","","MELBOURNE","FL","12","32940","0000","FDIC","","200801420_820_427083__","DIF","0","","Prime Bank","0","0","28.204269","-80.672188","P.O. BOX 410369","","MELBOURNE","FL","FLORIDA","32941","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","5770 NORTH WICKHAM ROAD","","MELBOURNE","2008-03-03T00:00:00","2008","FL","32940","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","FLORIDA","12","200801420","","0","0","0","0","0","427083","0","0","",""
"2009-01-22T00:00:00","2009","0","Y","17378","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","RENO","155","2007-07-28T00:00:00","2007","2006-03-31T00:00:00","2006","1907-10-09T00:00:00","1907","0","0","0","0","0","13","DALLAS","","0","17378","STATE","NM","C","Commercial","21","RENO","155","DIF","Bank of Kansas","COMMERCIAL BANK","10","500 MAIN STREET","","SOUTH HUTCHINSON","KS","20","67501","0000","FDIC","Full","200801430_820_11381__","DIF","0","","Bank of Kansas","0","0","38.034293","-97.940122","P.O. BOX  1707","","SOUTH HUTCHINSON","KS","KANSAS","67505","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","524 N.  MAIN STREET","","SOUTH HUTCHINSON","2008-03-03T00:00:00","2008","KS","67505","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","KANSAS","20","200801430","Full","0","0","0","0","0","11381","0","0","",""
"2007-12-11T00:00:00","2007","0","Y","4752","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","OSAGE","139","2007-11-14T00:00:00","2007","2006-03-31T00:00:00","2006","1897-04-03T00:00:00","1897","0","0","0","0","0","11","KANSAS CITY","","0","4752","STATE","NM","C","Commercial","21","OSAGE","139","DIF","The First Security Bank","COMMERCIAL BANK","10","312 MAPLE STREET","","OVERBROOK","KS","20","66524","0000","FDIC","","200801611_820_3168__","DIF","0","","The First Security Bank","0","0","38.780009","-95.55662","P.O. BOX  306","","OVERBROOK","KS","KANSAS","66524","0306","0","0","0","0","COMMERCIAL BANK","10","FI","N","312 MAPLE STREET","","OVERBROOK","2008-03-07T00:00:00","2008","KS","66524","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","KANSAS","20","200801611","","0","0","0","0","0","3168","0","0","",""
"2010-05-23T00:00:00","2010","0","Y","4752","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","OSAGE","139","2007-12-12T00:00:00","2007","2007-11-14T00:00:00","2007","1897-04-03T00:00:00","1897","0","0","0","0","0","11","KANSAS CITY","","0","4752","STATE","NM","C","Commercial","21","OSAGE","139","DIF","The First Security Bank","COMMERCIAL BANK","10","312 MAPLE STREET","","OVERBROOK","KS","20","66524","0000","FDIC","","200801616_820_3168__","DIF","0","","The First Security Bank","0","0","38.780009","-95.55662","P.O. BOX  306","","OVERBROOK","KS","KANSAS","66524","0306","0","0","0","0","COMMERCIAL BANK","10","FI","N","312 MAPLE STREET","","OVERBROOK","2008-03-07T00:00:00","2008","KS","66524","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","KANSAS","20","200801616","","0","0","0","0","0","3168","0","0","",""
"2008-04-07T00:00:00","2008","0","Y","31390","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","OTS","0","0","0","0","SB","0","S","Savings","33","DISTRICT OF COLUMBIA","1","2008-03-12T00:00:00","2008","2006-08-08T00:00:00","2006","1962-01-01T00:00:00","1962","0","0","0","0","0","5","ATLANTA","","0","31390","OTS","SB","S","Savings","33","DISTRICT OF COLUMBIA","1","DIF","Urban Trust Bank","STOCK SAVINGS BANK","115","1350 I STREET, NW","","WASHINGTON","DC","11","20005","0000","OTS","","200801741_820_44224__","DIF","0","","Urban Trust Bank","0","0","38.901207","-77.030871","258 SOUTHHALL LANE","","MAITLAND","FL","FLORIDA","32751","0000","0","0","0","0","STOCK SAVINGS BANK","115","FI","N","1350 I STREET, NW","","WASHINGTON","2008-03-13T00:00:00","2008","DC","20005","0000","OTS","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","DISTRICT OF COLUMBIA","11","200801741","","0","0","0","0","0","44224","0","0","",""
"2009-09-30T00:00:00","2009","0","Y","20828","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","SAN JUAN","127","2007-12-31T00:00:00","2007","2006-04-01T00:00:00","2006","1972-10-02T00:00:00","1972","0","0","0","0","0","2","NEW YORK","","0","20828","STATE","NM","C","Commercial","21","SAN JUAN","127","DIF","Banco Santander Puerto Rico","COMMERCIAL BANK","10","207 PONCE DE LEON AVENUE","","SAN JUAN","PR","72","00917","0000","FDIC","Full","200802132_820_14389__","DIF","0","","Banco Santander Puerto Rico","0","0","18.427269","-66.058009","P. O. Box 362589","","San Juan","PR","PUERTO RICO","00936","2589","0","0","0","0","COMMERCIAL BANK","10","FI","N","207 PONCE DE LEON AVENUE","","SAN JUAN","2008-03-27T00:00:00","2008","PR","00917","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","PUERTO RICO","72","200802132","Full","0","0","0","0","0","14389","0","0","",""
"2011-09-14T00:00:00","2011","0","Y","57960","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","ORANGE","95","2008-03-31T00:00:00","2008","2006-04-27T00:00:00","2006","2005-06-20T00:00:00","2005","0","0","0","0","0","5","ATLANTA","","0","57960","STATE","NM","C","Commercial","21","ORANGE","95","DIF","Orange Bank of Florida","COMMERCIAL BANK","10","519 NORTH MAGNOLIA","","ORLANDO","FL","12","32801","0000","FDIC","","200802402_820_432624__","DIF","0","","Orange Bank of Florida","0","0","28.550218","-81.376825","519 NORTH MAGNOLIA","","ORLANDO","FL","FLORIDA","32801","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","519 NORTH MAGNOLIA","","ORLANDO","2008-04-09T00:00:00","2008","FL","32801","0000","FDIC","0","0","820","11","FULL SERVICE - BRICK AND MORTAR","FLORIDA","12","200802402","","0","0","0","0","0","432624","0","0","",""
"2009-11-01T00:00:00","2009","0","Y","34571","830","OPEN BANK ASSISTANCE","Maintained operations with government open bank assistance.","OTS","0","0","0","0","SB","0","S","Savings","33","NEW YORK","61","2009-01-16T00:00:00","2009","9999-12-31T00:00:00","9999","1997-05-20T00:00:00","1997","0","0","0","0","0","15","WASHINGTON","","0","34571","OTS","SB","S","Savings","33","NEW YORK","61","DIF","Merrill Lynch Bank & Trust Co., FSB","STOCK SAVINGS BANK","115","4 WORLD FINANCIAL CENTER, 250 VESEY STREET","","NEW YORK","NY","36","10080","0000","OTS","Full","200802412_830_60628__","DIF","0","","Merrill Lynch Bank & Trust Co., FSB","0","0","0","0","4 WORLD TRADE CENTER, 250 VESEY STREET","","NEW YORK","NY","NEW YORK","10080","0000","0","0","0","0","STOCK SAVINGS BANK","115","FI","N","4 WORLD FINANCIAL CENTER, 250 VESEY STREET","","NEW YORK","2009-11-24T00:00:00","2009","NY","10080","0000","OTS","0","0","830","11","FULL SERVICE - BRICK AND MORTAR","NEW YORK","36","200802412","Full","0","0","0","0","0","60628","0","0","0","/api/history?filters=TRANSNUM:200802412 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc"
"2012-12-20T00:00:00","2012","0","Y","57696","820","PARTICIPATED IN REORGANIZATION","Reorganized banking operations.","STATE","0","0","0","0","NM","0","C","Commercial","21","FAIRFAX","59","2008-04-25T00:00:00","2008","2006-09-15T00:00:00","2006","2004-04-16T00:00:00","2004","0","0","0","0","0","5","ATLANTA","","0","57696","STATE","NM","C","Commercial","21","DISTRICT OF COLUMBIA","1","DIF","WashingtonFirst Bank","COMMERCIAL BANK","10","1500 K STREET, NW","","WASHINGTON","DC","11","20006","0000","FDIC","","200802851_820_420126__","DIF","0","","WashingtonFirst Bank","0","0","38.95144984260942","-77.34814178882262","11921 FREEDOM DRIVE, SUITE 250","","RESTON","VA","VIRGINIA","20190","0000","0","0","0","0","COMMERCIAL BANK","10","FI","N","11636 PLAZA AMERICA DRIVE","","RESTON","2008-05-02T00:00:00","2008","VA","20190","0000","FDIC","0","1","820","11","FULL SERVICE - BRICK AND MORTAR","VIRGINIA","51","200802851","","0","0","0","0","0","420126","0","0","",""
