"ACQ_BRANCHES","ACQ_BRANCHES_HREF","ACQ_CERT","ACQ_CHARTAGENT","ACQ_CHARTER","ACQ_CLASS","ACQ_CLASS_TYPE","ACQ_CLASS_TYPE_DESC","ACQ_CLCODE","ACQ_CNTYNAME","ACQ_CNTYNUM","ACQ_FDICREGION","ACQ_FDICREGION_DESC","ACQ_INSAGENT1","ACQ_INSAGENT2","ACQ_INSTNAME","ACQ_LATITUDE","ACQ_LONGITUDE","ACQ_ORGTYPE_NUM","ACQ_ORG_EFF_DTE","ACQ_PADDR","ACQ_PCITY","ACQ_PSTALP","ACQ_PSTNUM","ACQ_PZIP5","ACQ_PZIPREST","ACQ_REGAGENT","ACQ_TRUST","ACQ_UNINUM","ASSISTED_PAYOUT_FLAG","BANK_INSURED","CERT","CHANGECODE","CHANGECODE_DESC","CHANGECODE_DESC_LONG","CHARTER_COM_TO_OTHER_FLAG","CHARTER_COM_TO_OTS_FLAG","CHARTER_OTHER_TO_COM_FLAG","CHARTER_OTS_TO_COM_FLAG","CLASS","CLASS_CHANGE_FLAG","CLASS_TYPE","CLASS_TYPE_DESC","EFFDATE","EFFYEAR","ENDDATE","ENDYEAR","FAILED_COM_TO_COM_FLAG","FAILED_OTHER_TO_COM_FLAG","FAILED_OTS_TO_COM_FLAG","FAILED_OTS_TO_OTS_FLAG","FAILED_RTC_FLAG","FRM_CLASS","FRM_CLASS_TYPE","FRM_CLASS_TYPE_DESC","FRM_INSAGENT1","FRM_LATITUDE","FRM_LONGITUDE","FRM_ORGTYPE_NUM","FRM_PSTALP","FRM_PSTNUM","FRM_REGAGENT","ID","INSAGENT1","INSAGENT1_CHANGE_FLAG","INSURED_COM_FLAG","INSURED_OTS_FLAG","NEW_CHARTER_DENOVO_FLAG","NEW_CHARTER_FLAG","ORGTYPE_NUM","ORG_ROLE_CDE","ORG_STAT_FLG","OUT_CERT","OUT_CHARTAGENT","OUT_CHARTER","OUT_CLASS","OUT_CLASS_TYPE","OUT_CLASS_TYPE_DESC","OUT_CLCODE","OUT_CNTYNAME","OUT_CNTYNUM","OUT_FDICREGION","OUT_FDICREGION_DESC","OUT_INSAGENT1","OUT_INSAGENT2","OUT_INSTNAME","OUT_LATITUDE","OUT_LONGITUDE","OUT_ORGTYPE_NUM","OUT_PADDR","OUT_PCITY","OUT_PSTALP","OUT_PSTNUM","OUT_PZIP5","OUT_PZIPREST","OUT_REGAGENT","OUT_TRUST","OUT_UNINUM","PROCDATE","PROCYEAR","PSTALP","REGAGENT","REGAGENT_CHANGE_FLAG","RELOCATE_FLAG","REPORT_TYPE","STNUM","SUR_CERT","SUR_CHANGECODE","SUR_CHANGECODE_DESC","SUR_CHARTAGENT","SUR_CHARTER","SUR_CLASS","SUR_CLASS_TYPE","SUR_CLASS_TYPE_DESC","SUR_CLCODE","SUR_CNTYNAME","SUR_CNTYNUM","SUR_FDICREGION","SUR_FDICREGION_DESC","SUR_INSAGENT1","SUR_INSAGENT2","SUR_INSTNAME","SUR_LATITUDE","SUR_LONGITUDE","SUR_MADDR","SUR_MCITY","SUR_MSTALP","SUR_MSTATE","SUR_MZIP5","SUR_ORGTYPE_NUM","SUR_PADDR","SUR_PCITY","SUR_PSTALP","SUR_PSTNUM","SUR_PZIP5","SUR_PZIPREST","SUR_REGAGENT","SUR_TRUST","TRANSNUM","UNASSIST_COM_TO_COM_FLAG","UNASSIST_COM_TO_OTS_FLAG","UNASSIST_OTHER_TO_COM_FLAG","UNASSIST_OTS_TO_COM_FLAG","UNASSIST_OTS_TO_OTS_FLAG","UNINUM","VOLUNTARY_LIQUIDATION_FLAG","WITHDRAW_INSURANCE_COM_FLAG"
"1","/api/history?filters=TRANSNUM:201300765 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","20856","STATE","0","NM","C","Commercial","21","ORLEANS","71","13","DALLAS","DIF","","Liberty Bank and Trust Company","30.029787","-89.979392","10","2009-04-01T00:00:00","6600 PLAZA DRIVE, SUITE 600","NEW ORLEANS","LA","22","70127","0000","FDIC","","14407","0","Y","22476","211","FAILURE - WHOLE INSTITUTION","Failed. Merged with government financial assistance and became part of ,Liberty Bank and Trust Company, (,[object Object],) in ,New Orleans,, ,LA,. ,A link to FDIC closing information for ,Covenant Bank, (,22476,):, ,[object Object]","0","0","0","0","NM","0","C","Commercial","2013-02-15T00:00:00","2013","9999-12-31T00:00:00","9999","1","0","0","0","0","NM","C","Commercial","DIF","0","0","0","IL","0","FDIC","201300765_211_15670_14407_15670","DIF","0","0","0","0","0","10","FI","N","22476","STATE","0","NM","C","Commercial","21","COOK","31","9","CHICAGO","DIF","","Covenant Bank","41.867446","-87.710466","10","1111 SOUTH HOMAN AVENUE","CHICAGO","IL","17","60624","0000","FDIC","","15670","2013-02-19T00:00:00","2013","LA","FDIC","0","1","211","22","20856","811","FDIC ASSISTED MERGER","STATE","0","NM","C","Commercial","21","ORLEANS","71","13","DALLAS","DIF","","Liberty Bank and Trust Company","30.029797","-89.979443","P.O. BOX 60131","NEW ORLEANS","LA","LOUISIANA","70160","10","6600 PLAZA DRIVE, SUITE 600","NEW ORLEANS","LA","22","70127","0000","FDIC","","201300765","0","0","0","0","0","15670","0","0"
"10","/api/history?filters=TRANSNUM:201301193 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","50028","STATE","0","SI","S","Savings","41","DOUGHERTY","95","5","ATLANTA","DIF","","Heritage Bank of the South","31.614493","-84.223139","115","2012-06-29T00:00:00","721 NORTH WESTOVER BOULEVARD","ALBANY","GA","13","31707","0000","FDIC","","114423","0","Y","16431","211","FAILURE - WHOLE INSTITUTION","Failed. Merged with government financial assistance and became part of ,Heritage Bank of the South, (,[object Object],) in ,Albany,, ,GA,. ,A link to FDIC closing information for ,Frontier Bank, (,16431,):, ,[object Object]","0","0","0","0","SI","1","S","Savings","2013-03-08T00:00:00","2013","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","GA","0","FDIC","201301193_211_10602_114423_10602","DIF","0","0","0","0","0","115","FI","N","16431","STATE","0","NM","C","Commercial","21","TROUP","285","5","ATLANTA","DIF","","Frontier Bank","33.038674","-85.036785","10","401 VERNON STREET","LAGRANGE","GA","13","30240","0000","FDIC","","10602","2013-03-12T00:00:00","2013","GA","FDIC","0","0","211","13","50028","811","FDIC ASSISTED MERGER","STATE","0","SI","S","Savings","41","DOUGHERTY","95","5","ATLANTA","DIF","","Heritage Bank of the South","31.614493","-84.223139","P.O. BOX 50728","ALBANY","GA","GEORGIA","31703","115","721 NORTH WESTOVER BOULEVARD","ALBANY","GA","13","31707","0000","FDIC","","201301193","0","0","0","0","0","10602","0","0"
"2","/api/history?filters=TRANSNUM:201301725 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","58744","OCC","24805","N","C","Commercial","3","MARICOPA","13","14","SAN FRANCISCO","DIF","","FIRST SCOTTSDALE BANK, NATIONAL ASSOCIATION","33.62354879301779","-111.90329407984098","10","2011-04-25T00:00:00","15190 NORTH HAYDEN ROAD","SCOTTSDALE","AZ","4","85260","2512","OCC","","465743","0","Y","58066","211","FAILURE - WHOLE INSTITUTION","Failed. Merged with government financial assistance and became part of ,FIRST SCOTTSDALE BANK, NATIONAL ASSOCIATION, (,[object Object],) in ,Scottsdale,, ,AZ,. ,A link to FDIC closing information for ,Gold Canyon Bank, (,58066,):, ,[object Object]","0","0","0","0","N","1","C","Commercial","2013-04-05T00:00:00","2013","9999-12-31T00:00:00","9999","1","0","0","0","0","SM","C","Commercial","DIF","0","0","0","AZ","0","FED","201301725_211_438761_465743_438761","DIF","0","0","0","0","0","10","FI","N","58066","STATE","0","SM","C","Commercial","13","PINAL","21","14","SAN FRANCISCO","DIF","","Gold Canyon Bank","33.355035","-111.454236","10","6641 S. KINGS RANCH ROAD","GOLD CANYON","AZ","4","85118","0000","FED","","438761","2013-04-08T00:00:00","2013","AZ","OCC","1","0","211","4","58744","811","FDIC ASSISTED MERGER","OCC","24805","N","C","Commercial","3","MARICOPA","13","14","SAN FRANCISCO","DIF","","FIRST SCOTTSDALE BANK, NATIONAL ASSOCIATION","33.62354879301779","-111.90329407984098","14201 N. 87TH STREET, SUITE 125","SCOTTSDALE","AZ","ARIZONA","85260","10","15190 NORTH HAYDEN ROAD","SCOTTSDALE","AZ","4","85260","2512","OCC","","201301725","0","0","0","0","0","438761","0","0"
"1","/api/history?filters=TRANSNUM:201302030 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","31313","OCC","706707","SB","S","Savings","34","COLUMBIA","23","5","ATLANTA","DIF","","First Federal Bank of Florida","30.183801","-82.70755","110","2011-07-21T00:00:00","4705 WEST US HIGHWAY 90","LAKE CITY","FL","12","32055","0000","OCC","","44147","0","Y","58034","211","FAILURE - WHOLE INSTITUTION","Failed. Merged with government financial assistance and became part of ,First Federal Bank of Florida, (,[object Object],) in ,Lake City,, ,FL,. ,A link to FDIC closing information for ,Chipola Community Bank, (,58034,):, ,[object Object]","0","0","0","0","SB","1","S","Savings","2013-04-19T00:00:00","2013","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","FL","0","FDIC","201302030_211_436937_44147_436937","DIF","0","0","0","0","0","110","FI","N","58034","STATE","0","NM","C","Commercial","21","JACKSON","63","5","ATLANTA","DIF","","Chipola Community Bank","30.767928","-85.203981","10","4701 HIGHWAY 90","MARIANNA","FL","12","32446","0000","FDIC","","436937","2013-04-22T00:00:00","2013","FL","OCC","1","0","211","12","31313","811","FDIC ASSISTED MERGER","OCC","706707","SB","S","Savings","34","COLUMBIA","23","5","ATLANTA","DIF","","First Federal Bank of Florida","30.183801","-82.70755","P.O. BOX 2029","LAKE CITY","FL","FLORIDA","32056","110","4705 WEST US HIGHWAY 90","LAKE CITY","FL","12","32055","0000","OCC","","201302030","0","0","0","0","0","436937","0","0"
"5","/api/history?filters=TRANSNUM:201302031 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","28915","STATE","0","NM","C","Commercial","21","FLOYD","43","9","CHICAGO","DIF","","Your Community Bank","38.285642","-85.824116","10","2006-03-31T00:00:00","101 WEST SPRING STREET","NEW ALBANY","IN","18","47150","0000","FDIC","","41749","0","Y","29594","211","FAILURE - WHOLE INSTITUTION","Failed. Merged with government financial assistance and became part of ,Your Community Bank, (,[object Object],) in ,New Albany,, ,IN,. ,A link to FDIC closing information for ,First Federal Bank, (,29594,):, ,[object Object]","0","0","0","0","NM","1","C","Commercial","2013-04-19T00:00:00","2013","9999-12-31T00:00:00","9999","0","0","1","0","0","SB","S","Savings","DIF","0","0","120","KY","21","OCC","201302031_211_42428_41749_42428","DIF","0","0","0","0","0","10","FI","N","29594","OCC","703719","SB","S","Savings","38","FAYETTE","67","9","CHICAGO","DIF","","First Federal Bank","38.030578","-84.420389","120","2452 SIR BARTON WAY","LEXINGTON","KY","21","40509","0000","OCC","","42428","2013-04-22T00:00:00","2013","IN","FDIC","1","1","211","18","28915","811","FDIC ASSISTED MERGER","STATE","0","NM","C","Commercial","21","FLOYD","43","9","CHICAGO","DIF","","Your Community Bank","38.285642","-85.824116","101 WEST SPRING STREET","NEW ALBANY","IN","INDIANA","47150","10","101 WEST SPRING STREET","NEW ALBANY","IN","18","47150","0000","FDIC","","201302031","0","0","0","0","0","42428","0","0"
"2","/api/history?filters=TRANSNUM:201302032 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","35200","OCC","716115","SB","S","Savings","33","DUVAL","31","5","ATLANTA","DIF","","FirstAtlantic Bank","30.312775681132507","-81.65472352941958","115","2012-12-07T00:00:00","1325 HENDRICKS AVENUE","JACKSONVILLE","FL","12","32207","0000","OCC","None","76166","0","Y","26680","211","FAILURE - WHOLE INSTITUTION","Failed. Merged with government financial assistance and became part of ,FirstAtlantic Bank, (,[object Object],) in ,Jacksonville,, ,FL,. ,A link to FDIC closing information for ,Heritage Bank of North Florida, (,26680,):, ,[object Object]","0","0","0","0","SB","1","S","Savings","2013-04-19T00:00:00","2013","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","FL","12","FDIC","201302032_211_35695_76166_35695","DIF","0","0","0","0","0","115","FI","N","26680","STATE","0","NM","C","Commercial","21","CLAY","19","5","ATLANTA","DIF","","Heritage Bank of North Florida","30.144176","-81.763809","10","794 BLANDING BOULEVARD","ORANGE PARK","FL","12","32073","0000","FDIC","","35695","2013-04-22T00:00:00","2013","FL","OCC","1","0","211","12","35200","811","FDIC ASSISTED MERGER","OCC","716115","SB","S","Savings","33","DUVAL","31","5","ATLANTA","DIF","","FirstAtlantic Bank","30.312775681132507","-81.65472352941958","1325 HENDRICKS AVENUE","JACKSONVILLE","FL","FLORIDA","32207","115","1325 HENDRICKS AVENUE","JACKSONVILLE","FL","12","32207","0000","OCC","None","201302032","0","0","0","0","0","35695","0","0"
"4","/api/history?filters=TRANSNUM:201302158 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","57810","STATE","0","NM","C","Commercial","21","BARROW","13","5","ATLANTA","DIF","","Hamilton State Bank","34.086786","-83.801699","10","2008-12-31T00:00:00","1907 HIGHWAY 211","HOSCHTON","GA","13","30548","0000","FDIC","","426497","0","Y","21649","211","FAILURE - WHOLE INSTITUTION","Failed. Merged with government financial assistance and became part of ,Hamilton State Bank, (,[object Object],) in ,Hoschton,, ,GA,. ,A link to FDIC closing information for ,Douglas County Bank, (,21649,):, ,[object Object]","0","0","0","0","NM","0","C","Commercial","2013-04-26T00:00:00","2013","9999-12-31T00:00:00","9999","1","0","0","0","0","NM","C","Commercial","DIF","0","0","10","GA","13","FDIC","201302158_211_14982_426497_14982","DIF","0","0","0","0","0","10","FI","N","21649","STATE","0","NM","C","Commercial","21","DOUGLAS","97","5","ATLANTA","DIF","","Douglas County Bank","33.750852","-84.733386","10","6157 FAIRBURN ROAD","DOUGLASVILLE","GA","13","30134","0000","FDIC","","14982","2013-04-29T00:00:00","2013","GA","FDIC","0","0","211","13","57810","811","FDIC ASSISTED MERGER","STATE","0","NM","C","Commercial","21","BARROW","13","5","ATLANTA","DIF","","Hamilton State Bank","34.086786","-83.801699","P.O. BOX 249","BRASELTON","GA","GEORGIA","30517","10","1907 HIGHWAY 211","HOSCHTON","GA","13","30548","0000","FDIC","","201302158","0","0","0","0","0","14982","0","0"
"3","/api/history?filters=TRANSNUM:201302159 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","59028","OCC","24975","N","C","Commercial","3","PICKENS","77","5","ATLANTA","DIF","","CertusBank, National Association","34.820818","-82.59071","10","2013-02-07T00:00:00","6650 CALHOUN MEMORIAL HIGHWAY","EASLEY","SC","45","29640","0000","OCC","Full","500506","0","Y","57158","211","FAILURE - WHOLE INSTITUTION","Failed. Merged with government financial assistance and became part of ,CertusBank, National Association, (,[object Object],) in ,Easley,, ,SC,. ,A link to FDIC closing information for ,Parkway Bank, (,57158,):, ,[object Object]","0","0","0","0","N","1","C","Commercial","2013-04-26T00:00:00","2013","9999-12-31T00:00:00","9999","1","0","0","0","0","NM","C","Commercial","DIF","0","0","0","NC","0","FDIC","201302159_211_358679_500506_358679","DIF","0","0","0","0","0","10","FI","N","57158","STATE","0","NM","C","Commercial","21","CALDWELL","27","5","ATLANTA","DIF","","Parkway Bank","35.919057","-81.511096","10","509 WILKESBORO BOULEVARD, N.E.","LENOIR","NC","37","28645","0000","FDIC","","358679","2013-04-29T00:00:00","2013","SC","OCC","1","1","211","45","59028","811","FDIC ASSISTED MERGER","OCC","24975","N","C","Commercial","3","PICKENS","77","5","ATLANTA","DIF","","CertusBank, National Association","34.820818","-82.59071","6602 CALHOUN MEMORIAL HIGHWAY","EASLEY","SC","SOUTH CAROLINA","29640","10","6650 CALHOUN MEMORIAL HIGHWAY","EASLEY","SC","45","29640","0000","OCC","Full","201302159","0","0","0","0","0","358679","0","0"
"3","/api/history?filters=TRANSNUM:201302349 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","873","STATE","0","NM","C","Commercial","21","MUSCOGEE","215","5","ATLANTA","DIF","","Synovus Bank","32.46834419556854","-84.99303185496646","10","2011-01-25T00:00:00","1148 BROADWAY","COLUMBUS","GA","13","31901","2429","FDIC","Full","556","0","Y","58185","211","FAILURE - WHOLE INSTITUTION","Failed. Merged with government financial assistance and became part of ,Synovus Bank, (,[object Object],) in ,Columbus,, ,GA,. ,A link to FDIC closing information for ,Sunrise Bank, (,58185,):, ,[object Object]","0","0","0","0","NM","0","C","Commercial","2013-05-10T00:00:00","2013","9999-12-31T00:00:00","9999","1","0","0","0","0","NM","C","Commercial","DIF","0","0","0","GA","0","FDIC","201302349_211_441434_556_441434","DIF","0","0","0","0","0","10","FI","N","58185","STATE","0","NM","C","Commercial","21","LOWNDES","185","9","CHICAGO","DIF","","Sunrise Bank","30.859547","-83.285662","10","301 WOODROW WILSON DRIVE","VALDOSTA","GA","13","31602","0000","FDIC","","441434","2013-05-13T00:00:00","2013","GA","FDIC","0","0","211","13","873","811","FDIC ASSISTED MERGER","STATE","0","NM","C","Commercial","21","MUSCOGEE","215","5","ATLANTA","DIF","","Synovus Bank","32.46834419556854","-84.99303185496646","1111 Bay Avenue","Columbus","GA","GEORGIA","31901","10","1148 BROADWAY","COLUMBUS","GA","13","31901","2429","FDIC","Full","201302349","0","0","0","0","0","441434","0","0"
"1","/api/history?filters=TRANSNUM:201302354 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","35278","OCC","23850","N","C","Commercial","3","MONTGOMERY","31","2","NEW YORK","DIF","","Capital Bank, National Association","39.090581","-77.183046","10","2006-03-31T00:00:00","ONE CHURCH STREET","ROCKVILLE","MD","24","20850","0000","OCC","","77667","0","Y","58701","211","FAILURE - WHOLE INSTITUTION","Failed. Merged with government financial assistance and became part of ,Capital Bank, National Association, (,[object Object],) in ,Rockville,, ,MD,. ,A link to FDIC closing information for ,Pisgah Community Bank, (,58701,):, ,[object Object]","0","0","0","0","N","1","C","Commercial","2013-05-10T00:00:00","2013","9999-12-31T00:00:00","9999","1","0","0","0","0","NM","C","Commercial","DIF","0","0","0","NC","0","FDIC","201302354_211_463203_77667_463203","DIF","0","0","0","0","0","10","FI","N","58701","STATE","0","NM","C","Commercial","21","BUNCOMBE","21","9","CHICAGO","DIF","","Pisgah Community Bank","35.541079","-82.532071","10","890 HENDERSONVILLE ROAD","ASHEVILLE","NC","37","28803","0000","FDIC","","463203","2013-05-13T00:00:00","2013","MD","OCC","1","1","211","24","35278","811","FDIC ASSISTED MERGER","OCC","23850","N","C","Commercial","3","MONTGOMERY","31","2","NEW YORK","DIF","","Capital Bank, National Association","39.0825535087983","-77.14481613600657","1 Church Street","Rockville","MD","MARYLAND","20850","10","ONE CHURCH STREET","ROCKVILLE","MD","24","20850","0000","OCC","","201302354","0","0","0","0","0","463203","0","0"
"1","/api/history?filters=TRANSNUM:201302411 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","9123","STATE","0","NM","C","Commercial","21","RAMSEY","71","11","KANSAS CITY","DIF","","Western State Bank","48.105682","-98.868293","10","2012-06-08T00:00:00","110 FOURTH STREET SE","DEVILS LAKE","ND","38","58301","0000","FDIC","","5841","0","Y","34527","211","FAILURE - WHOLE INSTITUTION","Failed. Merged with government financial assistance and became part of ,Western State Bank, (,[object Object],) in ,Devils Lake,, ,ND,. ,A link to FDIC closing information for ,Central Arizona Bank, (,34527,):, ,[object Object]","0","0","0","0","NM","0","C","Commercial","2013-05-14T00:00:00","2013","9999-12-31T00:00:00","9999","1","0","0","0","0","NM","C","Commercial","DIF","0","0","0","AZ","0","FDIC","201302411_211_59034_5841_59034","DIF","0","0","0","0","0","10","FI","Y","34527","STATE","0","NM","C","Commercial","21","MARICOPA","13","9","CHICAGO","DIF","","Central Arizona Bank","33.53955211548117","-111.92566021870971","10","7001 NORTH SCOTTSDALE ROAD, SUITE 1000","SCOTTSDALE","AZ","4","85253","0000","FDIC","None","59034","2013-05-15T00:00:00","2013","ND","FDIC","0","1","211","38","9123","811","FDIC ASSISTED MERGER","STATE","0","NM","C","Commercial","21","RAMSEY","71","11","KANSAS CITY","DIF","","Western State Bank","48.105682","-98.868293","P.O. BOX  610","DEVILS LAKE","ND","NORTH DAKOTA","58301","10","110 FOURTH STREET SE","DEVILS LAKE","ND","38","58301","0000","FDIC","","201302411","0","0","0","0","0","59034","0","0"
"2","/api/history?filters=TRANSNUM:201302755 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","28679","OCC","702130","SB","S","Savings","34","WAUKESHA","133","9","CHICAGO","DIF","","North Shore Bank, FSB","43.036156","-88.107756","110","2011-07-21T00:00:00","15700 WEST BLUEMOUND ROAD","BROOKFIELD","WI","55","53005","0000","OCC","","41513","0","Y","35386","211","FAILURE - WHOLE INSTITUTION","Failed. Merged with government financial assistance and became part of ,North Shore Bank, FSB, (,[object Object],) in ,Brookfield,, ,WI,. ,A link to FDIC closing information for ,Banks of Wisconsin, (,35386,):, ,[object Object]","0","0","0","0","SB","1","S","Savings","2013-05-31T00:00:00","2013","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","WI","0","FDIC","201302755_211_78854_41513_78854","DIF","0","0","0","0","0","110","FI","N","35386","STATE","0","NM","C","Commercial","21","KENOSHA","59","9","CHICAGO","DIF","","Banks of Wisconsin","42.589509","-87.882016","10","5117 GREEN BAY ROAD","KENOSHA","WI","55","53144","0000","FDIC","","78854","2013-06-03T00:00:00","2013","WI","OCC","1","0","211","55","28679","811","FDIC ASSISTED MERGER","OCC","702130","SB","S","Savings","34","WAUKESHA","133","9","CHICAGO","DIF","","North Shore Bank, FSB","43.036156","-88.107756","15700 WEST  BLUE MOUND ROAD","BROOKFIELD","WI","WISCONSIN","53005","110","15700 WEST BLUEMOUND ROAD","BROOKFIELD","WI","55","53005","0000","OCC","","201302755","0","0","0","0","0","78854","0","0"
"1","/api/history?filters=TRANSNUM:201302798 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","58100","STATE","0","NM","C","Commercial","21","ORANGE","59","14","SAN FRANCISCO","DIF","","Plaza Bank","33.67819159951807","-117.8521474256952","10","2012-11-05T00:00:00","18200 VON KARMAN AVENUE., SUITE 500","IRVINE","CA","6","92612","0000","FDIC","","439707","0","Y","58358","211","FAILURE - WHOLE INSTITUTION","Failed. Merged with government financial assistance and became part of ,Plaza Bank, (,[object Object],) in ,Irvine,, ,CA,. ,A link to FDIC closing information for ,1st Commerce Bank, (,58358,):, ,[object Object]","0","0","0","0","NM","0","C","Commercial","2013-06-06T00:00:00","2013","9999-12-31T00:00:00","9999","1","0","0","0","0","NM","C","Commercial","DIF","0","0","10","NV","32","FDIC","201302798_211_447341_439707_447341","DIF","0","0","0","0","0","10","FI","N","58358","STATE","0","NM","C","Commercial","21","CLARK","3","9","CHICAGO","DIF","","1st Commerce Bank","36.253547","-115.153172","10","5135 CAMINO AL NORTE, SUITE 4","NORTH LAS VEGAS","NV","32","89031","0000","FDIC","","447341","2013-06-07T00:00:00","2013","CA","FDIC","0","1","211","6","58100","811","FDIC ASSISTED MERGER","STATE","0","NM","C","Commercial","21","ORANGE","59","14","SAN FRANCISCO","DIF","","Plaza Bank","33.67819159951807","-117.8521474256952","18200 VON KARMAN AVENUE., SUITE 500","IRVINE","CA","CALIFORNIA","92612","10","18200 VON KARMAN AVENUE., SUITE 500","IRVINE","CA","6","92612","0000","FDIC","","201302798","0","0","0","0","0","447341","0","0"
"12","/api/history?filters=TRANSNUM:201302827 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","4977","OCC","336","N","C","Commercial","3","SHELBY","157","13","DALLAS","DIF","","First Tennessee Bank, National Association","35.144625","-90.050661","10","2009-09-04T00:00:00","165 MADISON AVENUE","MEMPHIS","TN","47","38101","0000","OCC","Full","3319","0","Y","34789","211","FAILURE - WHOLE INSTITUTION","Failed. Merged with government financial assistance and became part of ,First Tennessee Bank, National Association, (,[object Object],) in ,Memphis,, ,TN,. ,A link to FDIC closing information for ,Mountain National Bank, (,34789,):, ,[object Object]","0","0","0","0","N","0","C","Commercial","2013-06-07T00:00:00","2013","9999-12-31T00:00:00","9999","1","0","0","0","0","N","C","Commercial","DIF","0","0","0","TN","0","OCC","201302827_211_61636_3319_61636","DIF","0","0","0","0","0","10","FI","N","34789","OCC","0","N","C","Commercial","3","SEVIER","155","13","DALLAS","DIF","","Mountain National Bank","35.867731","-83.560233","10","300 EAST MAIN STREET","SEVIERVILLE","TN","47","37862","0000","OCC","","61636","2013-06-11T00:00:00","2013","TN","OCC","0","0","211","47","4977","811","FDIC ASSISTED MERGER","OCC","336","N","C","Commercial","3","SHELBY","157","13","DALLAS","DIF","","First Tennessee Bank, National Association","35.144625","-90.050661","165 MADISON","MEMPHIS","TN","TENNESSEE","38103","10","165 MADISON AVENUE","MEMPHIS","TN","47","38101","0000","OCC","Full","201302827","0","0","0","0","0","61636","0","0"
"8","/api/history?filters=TRANSNUM:201306040 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","34092","STATE","0","NM","C","Commercial","21","PINELLAS","103","5","ATLANTA","DIF","","C1 Bank","27.770275932030795","-82.64009368421112","10","2012-12-01T00:00:00","100 5TH STREET SOUTH","SAINT PETERSBURG","FL","12","33701","0000","FDIC","","56232","0","Y","34943","211","FAILURE - WHOLE INSTITUTION","Failed. Merged with government financial assistance and became part of ,C1 Bank, (,[object Object],) in ,Saint Petersburg,, ,FL,. ,A link to FDIC closing information for ,First Community Bank of Southwest Florida, (,34943,):, ,[object Object]","0","0","0","0","NM","0","C","Commercial","2013-08-02T00:00:00","2013","9999-12-31T00:00:00","9999","1","0","0","0","0","NM","C","Commercial","DIF","0","0","0","FL","0","FDIC","201306040_211_62117_56232_62117","DIF","0","0","0","0","0","10","FI","N","34943","STATE","0","NM","C","Commercial","21","LEE","71","5","ATLANTA","DIF","","First Community Bank of Southwest Florida","26.585015","-81.881373","10","1565 RED CEDAR DRIVE","FORT MYERS","FL","12","33907","0000","FDIC","","62117","2013-08-05T00:00:00","2013","FL","FDIC","0","0","211","12","34092","811","FDIC ASSISTED MERGER","STATE","0","NM","C","Commercial","21","PINELLAS","103","5","ATLANTA","DIF","","C1 Bank","27.770275932030795","-82.64009368421112","100 5TH STREET SOUTH","SAINT PETERSBURG","FL","FLORIDA","33701","10","100 5TH STREET SOUTH","SAINT PETERSBURG","FL","12","33701","0000","FDIC","","201306040","0","0","0","0","0","62117","0","0"
